Id,SalePrice
2736,142998.74345534333
2737,120521.44681271842
2738,130477.44785791925
2739,154818.4952155157
2740,140736.29223285537
2741,146669.11916580517
2742,157523.91973316364
2743,153350.74827668717
2744,156431.11199089553
2745,141325.93249329657
2746,142586.5786591088
2747,148660.94372292268
2748,121933.47178825225
2749,131823.16951001834
2750,137040.76448432085
2751,136080.1952778411
2752,202039.88801560752
2753,146204.74015482448
2754,219822.3077641911
2755,124967.13124343113
2756,93727.66464298566
2757,73904.4488490322
2758,90212.46060533857
2759,157931.64516453262
2760,118179.80250135438
2761,149397.3245973041
2762,148341.30270225884
2763,187008.63580248415
2764,160974.60632887756
2765,290404.5904377844
2766,129318.8464287563
2767,88104.8311888298
2768,131485.80131103867
2769,130146.28157849316
2770,142804.44334997743
2771,110060.01360126946
2772,114052.31696801807
2773,167100.1648572271
2774,139121.80663648515
2775,120414.04101116466
2776,139259.2031496636
2777,150339.94793206512
2778,111246.05690286975
2779,129390.6230844344
2780,101639.00026109762
2781,98613.97344521886
2782,92384.52167920605
2783,94323.94632798557
2784,123739.29187740595
2785,136099.77265067524
2786,67563.32244281255
2787,119371.04172307122
2788,71190.99698205394
2789,181072.3641531335
2790,90281.37498933185
2791,116698.8659062439
2792,56354.96551145056
2793,159647.15923443728
2794,96571.5845690765
2795,115565.4850330155
2796,101514.76839800602
2797,185507.58920342577
2798,108442.3394129021
2799,117842.03405391978
2800,66800.48624370973
2801,111055.24023246428
2802,133482.54378369285
2803,163636.97557934426
2804,133159.2217142486
2805,99973.63543082472
2806,80692.83219612333
2807,156651.1803539744
2808,150766.72890265877
2809,136829.18850675656
2810,135096.62654434587
2811,159743.33532856972
2812,158018.3258968799
2813,145847.6708316246
2814,144006.63552704005
2815,101385.14301364997
2816,245208.67236834991
2817,154437.96837387592
2818,132696.1944572491
2819,167560.4912180642
2820,136837.7033100245
2821,100519.49170586347
2822,200585.2712641108
2823,283481.38293323433
2824,174897.79140598816
2825,152654.2361726165
2826,129531.54541637664
2827,140094.75557227788
2828,217902.01608567336
2829,222080.8708855715
2830,235818.23399678746
2831,173658.3503356028
2832,240570.24669944207
2833,296447.2442290595
2834,214020.1914050146
2835,215301.98635277667
2836,195505.84722384732
2837,158584.73090938607
2838,147621.79776953848
2839,177300.1529964964
2840,207019.1470024952
2841,199547.24832291488
2842,228467.15634369332
2843,139370.67398462663
2844,163804.68800892454
2845,118966.459760471
2846,206596.3259236171
2847,197617.15037251622
2848,215888.72912929326
2849,195320.39752085868
2850,287107.7356368981
2851,216320.11097103506
2852,226370.98083736215
2853,244103.99729043897
2854,140555.53210703618
2855,196879.9315244414
2856,200598.56345814158
2857,187807.19726152674
2858,199016.96999145276
2859,123394.19877731823
2860,129807.03632740423
2861,123879.83455263494
2862,186204.30030859937
2863,127568.84553258031
2864,244264.11154865503
2865,140612.12478183993
2866,134624.60891513567
2867,98041.66401549643
2868,102176.61629512317
2869,106656.5256917247
2870,126781.20745096917
2871,88171.35469333352
2872,52862.69969372191
2873,102600.92494956711
2874,141049.75592268872
2875,114970.13185625692
2876,165460.97988860114
2877,145270.18663149475
2878,169996.44474249482
2879,139826.16352189158
2880,93032.0083570782
2881,148711.95835333262
2882,176906.62223630294
2883,211027.6532606018
2884,197128.5953172015
2885,188350.86028395692
2886,222278.9053685448
2887,91872.27617656585
2888,136580.46007027428
2889,52004.72674118556
2890,82093.26149324195
2891,134564.36495191863
2892,44064.429302514145
2893,75876.19291622528
2894,50945.122981303146
2895,313778.86792975257
2896,285024.0500184691
2897,195956.9072112198
2898,144208.41650782386
2899,212699.2693838926
2900,155600.85954315503
2901,194272.22512269902
2902,188499.94961937764
2903,333451.8718398525
2904,354524.77350875916
2905,99356.77365479879
2906,204545.3923445007
2907,110560.35331100131
2908,131018.00183513117
2909,141480.4165050831
2910,80117.62457087346
2911,78167.84149027197
2912,145502.6264363006
2913,82144.68112960091
2914,75968.1717996152
2915,83116.19381166164
2916,78567.69916817412
2917,156948.8472292766
2918,109236.40755207706
2919,212400.62105479595
